nIdPessoa;data_referencia
173758;2020-07-17
55707;2019-02-08
252245;2021-07-01
237826;2024-02-01
394066;2023-08-03
118805;2017-10-04
201583;2020-02-01
316224;2022-03-01
65658;2016-04-02
61226;2023-04-01
327737;2022-05-03
48333;2018-03-13
101518;2024-02-01
161871;2018-05-03
125272;2017-03-03
377596;2023-03-14
382799;2023-04-11
193589;2021-10-01
290013;2021-05-11
27837;2024-02-01
100819;2021-10-01
407757;2024-02-01
184545;2022-12-16
123226;2018-10-06
33733;2024-02-01
260662;2024-02-01
54473;2024-02-01
96165;2017-04-04
140072;2017-02-08
233679;2020-11-01
196648;2019-04-02
287397;2021-12-02
221693;2024-02-01
126741;2017-01-03
274808;2021-10-12
420853;2024-02-01
335285;2024-02-01
187333;2018-09-02
112522;2016-11-16
300955;2021-06-30
49852;2016-04-02
173111;2018-02-07
419272;2024-02-01
112526;2024-02-01
392133;2023-10-11
205049;2019-03-17
261380;2021-04-21
271096;2020-08-14
304756;2021-12-14
275512;2021-02-19
35669;2016-09-01
387511;2023-09-06
229420;2020-10-17
178061;2024-02-01
383370;2023-03-17
278993;2021-08-01
250039;2020-04-21
258428;2023-10-12
114179;2022-02-12
43355;2021-03-04
379358;2023-03-09
188857;2020-05-06
218491;2024-02-01
241887;2020-04-17
286822;2022-06-01
186854;2024-02-01
66942;2017-03-01
21129;2022-08-01
362298;2022-09-02
149057;2018-10-01
257154;2022-07-26
73865;2019-06-01
341643;2024-02-01
265873;2024-02-01
234153;2024-02-01
153472;2018-09-01
47774;2024-02-01
46935;2021-08-01
224455;2024-02-01
232386;2019-12-08
375753;2023-01-04
329587;2022-10-19
187094;2020-01-21
80856;2015-11-12
4302;2024-02-01
35896;2024-02-01
221658;2024-02-01
251871;2021-01-01
92424;2016-02-02
377668;2024-02-01
285848;2024-02-01
137249;2016-12-16
102815;2017-02-01
150547;2018-01-18
275321;2022-02-01
15000;2024-02-01
285824;2021-07-20
32290;2016-02-03
107517;2016-09-02
2548;2024-02-01
281271;2021-08-01
411738;2023-12-01
226150;2024-02-01
117848;2016-06-03
291178;2024-02-01
86287;2019-01-01
302532;2022-09-20
386925;2024-01-01
125364;2024-02-01
204814;2019-03-10
11015;2023-08-01
384776;2024-02-01
359298;2024-02-01
409091;2023-09-12
285588;2021-11-12
342374;2022-05-14
136865;2018-06-22
67537;2022-12-01
52086;2015-11-10
31822;2018-10-11
159935;2018-11-03
236942;2024-02-01
326820;2022-02-01
345675;2022-09-01
243756;2022-02-15
111712;2017-10-01
212061;2019-03-05
409074;2023-08-15
289963;2023-08-03
388877;2023-06-03
361994;2024-02-01
109964;2017-10-01
307955;2023-01-01
238689;2024-02-01
109421;2017-11-01
269758;2020-10-22
130604;2020-07-09
142106;2018-05-01
131049;2017-04-11
361459;2024-02-01
379168;2024-02-01
112302;2016-02-19
347717;2022-10-04
328117;2022-02-01
227237;2020-11-04
144293;2024-02-01
407589;2023-11-01
134228;2019-05-01
337659;2024-02-01
373288;2023-12-01
391264;2024-02-01
213902;2020-06-01
202495;2023-03-17
154011;2021-01-20
231756;2024-02-01
285529;2022-03-01
84957;2022-05-10
382514;2024-02-01
341604;2024-02-01
412970;2023-11-01
348047;2024-02-01
253310;2024-02-01
75252;2024-02-01
209447;2020-07-03
170761;2024-02-01
88045;2024-02-01
158962;2019-01-01
67597;2022-10-01
16143;2024-02-01
85287;2016-06-03
338829;2022-11-01
302812;2021-04-13
382274;2024-02-01
240894;2020-10-16
75574;2016-04-18
246576;2020-04-08
250066;2024-02-01
270652;2020-09-18
290568;2024-02-01
34351;2022-04-01
352591;2022-11-24
49900;2024-02-01
242610;2020-04-02
228085;2021-01-19
197810;2018-11-06
270129;2020-07-15
359811;2024-02-01
261434;2024-02-01
365196;2023-03-08
283651;2021-05-01
178980;2022-09-13
271444;2020-11-02
394022;2023-08-03
283451;2021-08-07
162876;2024-02-01
23928;2016-11-05
280835;2021-04-01
126865;2017-08-01
213818;2019-07-03
211826;2020-12-01
210771;2022-03-11
19215;2018-08-09
39413;2024-02-01
254433;2020-08-19
266840;2024-02-01
396767;2023-08-03
38998;2024-02-01
244776;2020-03-19
298155;2024-02-01
119177;2024-02-01
282479;2022-01-01
276348;2021-07-01
94106;2018-10-01
388973;2023-04-14
391864;2024-02-01
76790;2024-02-01
288933;2021-02-09
165960;2017-12-10
400064;2023-09-02
67444;2019-08-01
145660;2018-09-06
38115;2017-10-01
110525;2017-07-01
89278;2016-10-01
141943;2018-03-01
395876;2023-07-04
392130;2024-02-01
43946;2020-03-19
273159;2024-02-01
297087;2021-05-18
183755;2018-06-05
69826;2017-03-04
166931;2024-02-01
377616;2024-02-01
232691;2019-09-19
64370;2016-04-08
160970;2018-02-01
296177;2024-02-01
309946;2022-06-01
197007;2019-01-01
134910;2024-02-01
321622;2024-02-01
42733;2023-03-15
357986;2023-03-14
173628;2020-10-01
125686;2017-08-01
157532;2018-09-01
167602;2017-12-01
211257;2024-02-01
141289;2017-09-06
315802;2021-09-07
31565;2018-04-01
9566;2016-09-01
308153;2021-11-09
416244;2024-02-01
44748;2024-02-01
296418;2021-05-12
262472;2021-07-20
125186;2024-02-01
392444;2024-01-01
184656;2018-12-11
150842;2020-12-16
16726;2018-01-16
136733;2021-07-01
199852;2019-02-02
289683;2024-02-01
35212;2018-04-12
267360;2021-09-03
158818;2018-10-09
300099;2021-05-27
321222;2023-03-01
400025;2024-02-01
198699;2019-09-03
305469;2022-03-03
130839;2018-05-24
36392;2021-12-02
330898;2022-06-07
344341;2024-02-01
266534;2022-05-03
119526;2017-05-01
300799;2021-10-06
160077;2018-03-08
403707;2024-02-01
38379;2016-09-01
225711;2021-05-05
76088;2016-09-01
132449;2018-05-01
188946;2020-04-08
74145;2016-08-01
57323;2024-02-01
180375;2021-04-01
2107;2019-02-01
100748;2021-06-03
250871;2021-07-03
400158;2023-07-14
194619;2020-01-01
412262;2024-02-01
283793;2021-11-01
420252;2024-02-01
4781;2024-02-01
108641;2016-06-01
265109;2021-09-01
33040;2020-09-01
57095;2016-05-03
179554;2018-11-10
290990;2021-10-01
125391;2019-11-01
29203;2024-02-01
74254;2016-05-03
328867;2023-08-01
134443;2021-09-01
233520;2023-06-13
19473;2018-05-10
288677;2022-03-03
184195;2021-01-19
325618;2021-10-27
31307;2024-02-01
232142;2024-02-01
399903;2023-07-18
168467;2024-02-01
34259;2015-11-04
164517;2018-03-17
169320;2020-01-12
314255;2021-08-03
190212;2018-10-05
326709;2024-02-01
93896;2019-09-06
167927;2022-04-15
326678;2022-02-05
407038;2024-02-01
300442;2022-02-01
255072;2021-02-05
51014;2016-02-02
178507;2018-10-09
411434;2024-02-01
120869;2017-05-03
47332;2016-06-11
92079;2016-06-01
64830;2024-02-01
358922;2022-12-06
344300;2024-02-01
420514;2024-02-01
31221;2019-09-11
46509;2024-02-01
183749;2019-12-03
3649;2020-02-01
118601;2019-04-01
374790;2024-02-01
101858;2016-04-12
290747;2024-02-01
148281;2017-12-01
63735;2019-02-01
346864;2022-09-01
367911;2024-02-01
178631;2019-10-01
114857;2016-02-18
384671;2023-07-06
56066;2024-02-01
328357;2023-01-03
130460;2019-04-14
14585;2024-02-01
266942;2020-08-05
6834;2024-02-01
235798;2024-02-01
4656;2017-12-13
22162;2017-01-05
292583;2022-03-16
398781;2023-12-01
220179;2019-09-19
357836;2022-11-01
84289;2018-07-12
77134;2024-02-01
36764;2024-02-01
46107;2019-11-21
9286;2024-02-01
54471;2016-08-05
146529;2022-09-02
284344;2021-06-16
61550;2015-11-05
17783;2016-08-01
403404;2023-11-03
98484;2015-11-10
353621;2024-02-01
137234;2017-04-01
180790;2018-04-19
336027;2024-02-01
125775;2018-03-01
15669;2015-10-07
355219;2022-10-20
99551;2022-04-01
337173;2022-02-23
135943;2016-11-09
257919;2021-01-05
282976;2021-08-06
77144;2020-07-01
113553;2017-02-01
200856;2019-10-26
77563;2022-11-01
6606;2024-02-01
158170;2018-06-01
317743;2022-05-01
105331;2015-12-17
361746;2024-02-01
27953;2024-02-01
290948;2024-02-01
236480;2020-01-02
255954;2020-06-03
421746;2024-02-01
89271;2024-02-01
301704;2021-06-03
400528;2024-02-01
135536;2017-08-18
397548;2024-02-01
231258;2021-04-16
230295;2020-02-21
52897;2018-05-01
397875;2024-02-01
203956;2024-01-01
132499;2018-09-06
384810;2023-07-05
348595;2022-06-25
10863;2017-10-24
293182;2021-10-01
98617;2017-06-16
235702;2021-12-01
19577;2020-07-01
74942;2016-04-02
288461;2021-07-01
223391;2021-08-01
27220;2017-04-01
388742;2023-04-18
128746;2024-02-01
147084;2024-02-01
167950;2018-08-07
358264;2024-02-01
9293;2015-12-12
306826;2021-09-07
219496;2021-08-01
12054;2020-02-01
273877;2020-11-14
676;2018-01-01
134139;2021-11-03
196838;2018-12-05
113825;2016-05-08
102680;2016-02-13
3609;2016-05-04
264490;2021-06-03
291653;2021-04-02
141026;2017-10-17
179767;2020-12-01
222294;2019-08-10
357898;2024-02-01
155452;2017-08-09
340777;2024-02-01
195825;2023-12-01
190934;2019-11-07
155576;2018-08-01
299922;2022-12-01
249451;2020-11-14
198558;2020-08-01
325543;2022-05-19
222878;2023-06-06
252106;2021-01-05
56731;2015-10-08
179564;2019-02-01
36420;2019-07-01
324393;2023-06-14
127117;2016-07-12
71559;2016-05-03
256489;2020-05-06
136998;2020-12-04
148684;2020-03-03
154318;2018-10-11
404942;2024-02-01
343046;2022-04-12
76835;2021-09-01
208307;2020-06-16
189235;2021-12-01
78845;2024-02-01
228228;2022-01-01
265330;2020-07-03
196249;2021-01-19
395846;2024-02-01
297737;2024-02-01
346385;2024-02-01
263863;2024-02-01
54506;2024-02-01
36439;2024-02-01
162777;2019-11-14
343226;2023-02-01
32380;2018-02-01
295762;2022-03-17
364890;2024-02-01
184955;2020-03-06
364626;2022-11-17
255136;2024-02-01
165375;2019-06-20
327583;2024-02-01
85703;2024-02-01
352297;2024-02-01
60666;2024-02-01
41739;2016-12-07
247717;2022-06-03
69881;2017-07-06
94060;2017-01-03
200079;2019-12-01
206103;2020-08-05
380456;2024-02-01
305693;2022-09-01
420679;2024-02-01
409341;2024-02-01
22023;2015-11-04
415612;2024-02-01
342764;2022-12-02
416942;2024-02-01
88461;2018-12-01
50857;2018-03-01
169056;2017-12-13
299298;2021-06-08
158302;2023-03-01
187371;2020-08-01
81825;2015-11-07
421880;2024-02-01
317655;2022-01-14
150774;2021-03-16
127000;2017-04-11
296174;2023-03-03
308148;2022-05-01
270216;2021-03-12
311090;2024-02-01
265173;2020-11-01
152161;2022-02-01
178364;2018-11-10
85260;2022-06-01
4035;2024-02-01
18322;2017-12-01
218228;2019-08-18
303939;2024-02-01
234164;2022-05-27
350985;2024-02-01
208178;2021-10-21
97500;2018-09-01
143983;2017-01-03
396357;2023-09-19
208653;2020-11-11
231872;2024-02-01
83062;2017-03-21
367769;2023-01-04
253082;2020-10-21
144705;2023-03-23
88790;2020-01-08
292348;2024-02-01
259587;2020-06-23
396627;2024-02-01
401215;2024-02-01
101466;2024-02-01
381496;2023-05-04
176883;2018-07-04
402025;2023-08-17
153128;2019-06-01
289705;2022-04-02
322244;2023-06-07
58412;2016-04-06
361445;2022-10-10
227436;2021-08-18
196553;2018-10-04
114426;2016-04-02
328733;2024-02-01
348469;2024-02-01
207520;2019-10-08
361314;2024-02-01
400591;2024-02-01
309220;2024-02-01
135428;2017-08-22
396944;2024-02-01
124528;2023-04-01
134969;2024-02-01
333787;2022-06-03
103223;2015-12-08
54842;2019-12-01
72390;2024-02-01
164886;2021-03-06
120828;2018-02-03
364634;2024-02-01
39131;2024-02-01
42810;2024-02-01
129859;2024-02-01
167623;2019-07-04
314638;2022-12-01
242245;2021-10-01
77952;2016-09-02
334358;2022-04-21
9258;2022-07-07
200700;2024-02-01
207102;2024-02-01
330237;2022-08-01
82238;2016-07-01
191652;2024-02-01
155888;2024-02-01
117660;2016-03-03
276694;2022-09-01
366831;2024-02-01
336721;2022-12-01
178063;2020-03-01
200392;2023-08-01
378861;2023-08-01
74443;2023-08-22
62824;2020-04-07
330649;2023-08-01
361225;2022-09-10
123797;2022-03-01
27581;2020-09-01
46833;2018-03-01
116620;2024-02-01
151324;2018-09-01
4735;2017-01-06
247348;2020-04-03
318728;2024-02-01
16532;2020-01-01
268734;2023-05-11
31239;2017-05-01
283654;2023-02-21
304027;2024-02-01
94130;2024-02-01
92869;2018-04-11
153816;2019-08-01
358659;2024-02-01
218632;2019-08-04
261036;2020-08-20
152144;2017-11-03
124185;2016-10-15
101078;2015-10-08
145698;2017-08-22
367586;2023-04-04
85882;2016-07-01
238240;2021-07-01
83029;2019-08-01
22388;2017-11-03
216003;2019-05-04
2672;2021-05-01
124822;2024-02-01
51283;2016-08-01
386010;2024-02-01
413301;2024-02-01
93633;2016-07-01
229038;2020-04-03
406954;2023-08-03
296716;2021-10-12
275517;2024-02-01
189381;2018-07-17
220471;2019-08-03
214087;2020-03-17
173604;2018-02-07
316775;2022-01-01
49177;2024-02-01
177339;2019-06-05
385058;2023-10-11
390109;2023-03-22
236751;2024-02-01
186561;2018-08-07
147173;2018-01-01
416932;2024-02-01
220601;2019-08-03
128791;2017-06-03
158321;2017-12-01
343102;2024-02-01
84465;2023-11-03
45267;2016-06-03
143734;2017-06-03
348363;2022-11-08
78318;2024-02-01
377511;2024-02-01
204648;2024-02-01
189549;2018-11-03
98170;2017-09-01
397724;2023-06-16
26773;2017-08-01
49293;2016-02-04
400400;2024-02-01
91036;2016-04-06
83157;2024-02-01
337919;2024-02-01
257120;2022-05-01
52528;2024-02-01
244040;2020-05-21
11220;2018-12-04
84400;2017-05-09
222035;2019-12-01
124757;2019-09-01
157310;2017-10-17
238808;2020-10-09
13578;2016-02-13
87326;2020-02-01
390220;2023-05-03
420719;2024-02-01
408683;2024-02-01
313421;2021-09-09
203542;2020-03-11
24723;2023-11-01
143024;2017-10-05
72948;2017-01-01
131429;2024-02-01
95510;2020-10-16
176090;2018-04-08
393208;2024-02-01
199480;2019-01-20
19502;2016-07-06
48263;2024-02-01
95442;2016-06-01
281690;2023-08-08
101138;2020-10-01
125383;2017-08-03
410878;2024-02-01
235823;2019-12-03
407277;2024-02-01
298287;2024-01-01
205984;2019-02-14
242354;2020-04-08
95847;2016-11-01
129715;2018-03-06
266015;2024-02-01
401151;2024-02-01
256229;2020-10-01
236542;2020-06-03
180627;2021-11-11
306885;2024-02-01
161046;2018-03-03
91840;2019-08-22
259036;2023-08-15
176705;2018-08-07
221548;2021-10-21
71356;2016-10-19
185938;2021-05-01
51446;2024-02-01
325111;2023-10-18
29417;2016-12-03
300453;2021-05-04
284371;2021-09-21
57878;2018-12-19
350119;2024-02-01
317419;2021-12-01
146713;2019-02-12
261218;2024-02-01
56728;2024-02-01
75073;2024-02-01
343744;2022-12-14
182333;2024-02-01
77310;2024-02-01
27547;2016-06-14
369554;2024-02-01
396801;2024-02-01
257076;2021-08-06
185074;2024-02-01
72202;2017-07-18
336612;2022-06-01
413288;2024-02-01
381086;2024-02-01
406267;2024-02-01
379140;2024-02-01
111867;2016-02-04
200498;2019-01-16
306307;2021-09-22
92867;2024-02-01
310938;2021-09-21
162895;2019-08-03
190097;2019-06-14
94498;2016-12-01
304110;2022-05-21
42689;2024-02-01
370799;2023-04-01
267028;2024-02-01
201634;2020-09-02
237883;2021-02-05
329107;2024-02-01
106302;2020-10-14
134367;2017-12-01
393856;2024-02-01
90226;2021-08-10
390042;2023-09-09
336949;2024-02-01
406670;2024-02-01
203019;2024-02-01
290975;2022-03-01
67938;2020-06-03
240418;2020-08-05
349093;2022-08-05
108473;2016-02-17
164395;2017-12-01
134712;2018-12-18
187107;2019-06-01
57316;2017-04-01
109945;2016-01-20
397857;2024-02-01
390269;2023-05-03
384171;2024-02-01
157358;2019-06-20
301440;2021-08-01
206031;2024-02-01
229562;2024-02-01
194065;2020-08-13
58244;2020-08-05
404761;2023-09-12
58269;2017-01-11
345296;2024-02-01
92649;2015-10-20
401076;2024-02-01
60727;2018-07-10
217475;2020-08-01
44623;2019-04-23
186993;2018-05-18
155110;2023-10-01
87532;2016-08-01
32838;2016-10-01
420616;2024-02-01
230695;2023-01-13
364276;2023-02-01
77522;2024-02-01
81342;2024-02-01
118523;2018-09-01
7575;2017-01-01
272592;2022-02-03
324047;2023-03-03
347849;2024-02-01
184778;2024-02-01
381231;2024-02-01
283436;2020-12-01
89323;2016-10-01
142670;2017-10-05
367259;2023-08-01
145884;2022-02-04
62704;2021-01-01
299547;2022-11-10
177673;2019-05-01
47230;2024-02-01
107550;2016-04-02
12923;2015-10-06
31170;2018-01-01
230503;2021-04-06
28113;2018-01-01
285556;2021-05-04
123497;2017-06-06
416336;2024-02-01
22483;2016-03-06
322048;2021-10-06
384167;2023-03-03
422313;2024-02-01
195830;2023-03-07
52483;2024-02-01
334039;2024-02-01
123474;2020-10-01
111258;2021-10-19
5594;2020-11-01
27044;2016-05-24
198469;2024-02-01
397215;2023-06-15
146562;2020-05-07
375336;2024-02-01
130116;2017-06-06
339165;2022-02-15
253880;2024-02-01
360142;2022-11-17
385082;2023-08-09
129001;2019-11-01
8664;2018-03-01
182548;2020-05-01
377653;2023-05-01
161564;2020-04-02
81569;2021-04-01
132304;2021-05-04
60643;2016-12-20
377996;2023-02-01
10588;2024-02-01
81612;2019-07-01
396510;2023-09-19
10062;2016-10-01
314757;2021-09-02
109207;2016-01-02
102741;2017-12-01
153593;2024-02-01
364013;2022-10-25
339077;2023-02-02
35428;2017-01-01
188793;2024-02-01
39364;2024-02-01
247413;2022-07-01
141597;2017-05-20
101348;2016-12-20
381728;2024-02-01
250446;2020-06-07
242578;2023-07-06
340149;2023-03-15
123865;2024-02-01
139914;2017-12-01
172894;2019-09-01
408012;2024-02-01
96340;2024-02-01
211069;2020-08-05
221803;2019-11-05
52260;2018-01-01
33118;2020-08-01
257344;2024-02-01
197910;2023-12-01
364085;2022-12-17
62502;2018-05-03
372574;2023-02-03
411663;2024-01-01
90824;2016-11-01
370883;2024-02-01
276540;2021-04-02
45858;2018-01-01
224294;2023-10-11
79586;2016-06-01
83328;2021-10-01
233635;2020-06-03
266595;2021-04-06
329285;2022-02-22
268451;2022-10-05
317309;2024-02-01
350763;2022-11-01
322760;2022-01-23
19121;2016-02-19
326841;2024-02-01
416732;2024-02-01
148864;2022-07-16
393343;2023-06-03
203050;2024-02-01
270675;2021-03-26
166056;2017-10-13
199150;2024-02-01
192630;2020-06-03
22900;2015-11-05
161648;2018-05-01
399873;2024-02-01
210549;2020-10-01
207606;2024-02-01
185385;2018-09-05
54084;2024-02-01
374934;2024-02-01
154312;2024-02-01
189887;2020-04-02
105875;2018-08-10
106236;2018-05-17
108770;2016-01-31
299186;2024-02-01
251301;2020-07-09
30005;2016-01-01
148913;2019-10-01
294281;2024-02-01
288087;2021-05-01
139990;2018-01-16
3892;2024-02-01
339029;2023-07-04
374286;2023-01-19
53320;2017-10-01
362638;2022-10-04
45637;2016-09-01
398696;2023-07-04
342619;2022-11-08
62707;2024-02-01
88833;2016-02-01
291585;2022-04-01
52253;2021-08-01
317976;2022-01-20
157083;2018-05-16
313267;2021-10-05
100158;2016-09-08
12057;2016-06-08
326210;2021-11-17
373676;2023-07-04
181006;2018-11-13
83154;2021-08-01
387979;2023-05-18
141109;2024-02-01
304317;2022-01-08
38862;2016-09-01
293054;2023-07-01
30157;2024-02-01
297994;2022-01-05
239289;2023-12-01
340891;2024-02-01
69306;2019-01-01
166487;2021-08-11
119406;2018-03-01
120268;2016-04-09
77400;2015-12-02
374157;2024-02-01
190655;2018-08-07
33496;2018-07-12
392143;2024-02-01
294081;2021-03-10
242872;2020-05-05
230526;2020-11-01
388745;2023-11-03
415881;2024-02-01
248361;2021-11-03
335436;2022-02-04
154818;2017-07-15
269870;2022-09-13
84141;2024-02-01
351173;2022-11-22
34446;2018-01-01
403185;2024-02-01
278547;2022-02-22
80258;2020-01-07
326012;2022-07-19
115744;2020-06-01
372051;2024-02-01
43581;2023-06-01
226220;2020-09-01
213898;2020-12-01
308177;2023-07-04
295650;2021-08-01
156769;2018-07-01
372685;2024-02-01
251355;2024-02-01
385568;2023-04-04
51658;2020-03-01
377005;2024-02-01
369257;2024-02-01
166723;2018-10-01
195257;2024-02-01
102037;2015-12-15
63318;2019-05-01
307841;2021-08-18
413129;2023-11-01
355803;2022-11-01
57490;2022-09-09
64681;2015-11-03
28807;2016-08-01
271158;2020-09-09
60333;2016-06-16
95060;2024-02-01
272904;2020-12-08
119851;2017-07-04
118433;2016-10-01
288393;2021-10-09
145101;2024-02-01
37013;2020-06-01
414746;2024-02-01
183231;2020-09-01
153553;2018-02-08
96333;2016-09-10
281705;2023-12-01
225952;2019-11-01
317355;2022-04-20
173576;2023-03-11
183421;2018-10-09
409162;2023-09-06
244865;2024-02-01
304841;2021-10-05
358643;2024-02-01
39951;2024-02-01
120816;2016-05-12
95448;2017-01-01
107561;2016-12-01
385121;2024-02-01
372846;2024-02-01
344348;2022-07-05
145920;2017-05-03
243434;2024-02-01
259244;2024-02-01
120229;2016-07-19
103728;2016-10-14
204142;2024-02-01
52219;2021-03-20
238643;2020-12-01
317531;2023-04-04
249457;2024-02-01
231427;2019-11-20
58886;2017-03-01
351774;2024-02-01
19715;2015-11-07
383471;2023-04-06
365568;2022-11-03
8528;2022-10-01
237315;2022-12-01
408810;2024-02-01
355343;2024-02-01
144343;2019-01-09
147078;2019-01-02
265584;2023-04-01
170512;2019-06-04
70680;2019-08-01
74941;2024-02-01
217559;2020-07-21
217648;2021-01-05
344712;2024-02-01
325933;2024-02-01
269349;2021-07-06
249088;2020-10-01
247976;2022-04-01
152037;2018-02-02
399630;2024-02-01
69846;2021-09-07
188144;2019-05-09
141908;2023-02-17
307022;2023-04-01
271040;2024-02-01
352034;2024-02-01
189961;2021-01-14
70463;2022-07-01
248656;2021-06-03
256074;2020-10-01
3783;2024-02-01
18352;2016-09-01
211454;2022-07-12
44061;2016-02-02
18975;2015-12-02
364385;2024-01-01
59667;2021-12-01
310395;2024-02-01
385753;2024-02-01
201279;2019-05-14
119665;2016-09-06
323340;2022-09-01
267457;2021-07-01
73585;2024-02-01
83133;2024-02-01
166231;2023-07-01
113047;2016-04-03
379934;2023-04-16
231147;2020-10-01
225043;2019-09-30
124843;2018-01-02
235151;2021-07-01
186714;2021-05-04
318113;2021-12-01
44065;2016-06-01
131520;2018-02-01
394597;2023-07-12
283411;2021-01-31
64429;2015-12-15
273455;2024-02-01
327660;2022-09-20
380284;2023-01-18
42489;2019-07-16
380283;2023-01-10
150571;2018-05-11
142275;2018-03-01
357193;2022-08-18
108325;2019-05-03
25180;2023-06-21
180696;2018-04-17
50504;2016-12-01
179137;2018-09-18
402735;2024-02-01
159918;2017-07-06
333501;2024-02-01
217340;2020-07-01
408310;2024-02-01
250017;2021-02-03
224977;2019-12-03
65263;2016-03-17
397657;2024-02-01
11396;2017-06-01
289839;2022-05-14
1968;2024-02-01
394951;2024-02-01
155017;2024-02-01
176673;2018-02-13
411793;2024-02-01
112720;2017-03-14
59458;2024-02-01
64023;2016-04-01
312459;2022-06-01
338558;2023-06-01
20139;2017-05-06
54316;2021-04-06
211881;2024-02-01
214402;2024-02-01
160511;2024-02-01
418754;2024-02-01
394689;2023-05-03
353809;2024-01-01
73081;2018-04-01
235832;2020-09-18
218807;2019-08-03
203277;2020-06-18
396908;2023-09-05
383974;2023-03-03
154082;2021-09-02
129686;2016-09-15
321675;2024-02-01
225702;2022-05-01
366619;2023-01-05
223181;2020-05-21
29114;2015-10-08
100718;2024-02-01
111755;2016-06-14
108114;2016-01-02
280136;2022-02-01
244509;2022-11-08
32062;2024-02-01
386677;2023-05-12
125024;2017-04-11
33312;2024-02-01
60101;2016-06-16
38079;2024-02-01
117307;2021-08-03
222466;2021-06-01
114707;2017-11-03
45734;2016-09-01
384330;2024-02-01
415551;2024-02-01
172374;2018-03-13
310157;2022-10-14
263542;2021-03-20
138516;2018-11-01
55855;2024-02-01
236927;2024-02-01
156687;2017-06-17
251517;2020-04-02
224305;2021-09-03
417371;2024-02-01
380270;2024-02-01
113385;2024-02-01
38101;2017-10-01
69361;2016-12-01
282661;2022-11-01
252615;2021-09-02
120038;2018-01-03
170971;2018-02-08
255641;2020-04-22
382738;2024-02-01
273870;2024-02-01
284859;2021-04-03
30572;2016-08-05
212203;2021-02-01
231013;2021-02-02
238;2017-01-01
247755;2021-05-14
355739;2024-02-01
58561;2018-07-01
290277;2022-07-21
161056;2018-02-01
296123;2022-04-15
197625;2020-02-01
255848;2022-03-03
23627;2016-01-07
313717;2021-11-04
312758;2021-07-27
258447;2020-10-06
244384;2020-11-03
64533;2024-02-01
323830;2024-02-01
211247;2021-01-01
39147;2017-12-08
205600;2020-08-08
158711;2017-06-13
87475;2016-10-01
421927;2024-02-01
7964;2024-02-01
411039;2024-02-01
107156;2016-03-10
296698;2024-02-01
3076;2020-12-01
217246;2019-04-05
341213;2022-06-16
247845;2022-05-03
62584;2024-02-01
28831;2017-12-01
8291;2024-02-01
382363;2024-02-01
71522;2021-05-01
84727;2021-07-01
219626;2019-07-04
74057;2017-10-10
160920;2018-03-01
351158;2023-09-02
288737;2021-12-15
30119;2018-12-12
320711;2023-07-04
415513;2023-10-24
316893;2021-10-05
420870;2024-02-01
344412;2023-09-01
145162;2018-10-01
377464;2024-02-01
146065;2023-02-02
156300;2018-02-01
44892;2024-02-01
148343;2020-10-16
300479;2021-05-04
193160;2023-05-01
210086;2024-02-01
388149;2024-02-01
339057;2022-10-18
82411;2016-02-03
263594;2024-02-01
298314;2023-10-24
165936;2018-04-03
152901;2019-01-01
418854;2024-02-01
133021;2017-02-01
2284;2024-02-01
316816;2022-05-06
13097;2016-07-05
385290;2023-05-03
130589;2017-09-01
291565;2023-10-04
94391;2024-02-01
189016;2021-06-15
150007;2017-04-07
201560;2022-12-01
255196;2022-06-24
255436;2021-03-23
93880;2016-03-01
286671;2023-05-26
278837;2021-03-16
260783;2021-05-08
368395;2022-12-07
387363;2024-02-01
396062;2024-02-01
330886;2023-01-01
4757;2016-11-01
83285;2021-10-01
386495;2023-11-03
199974;2019-02-05
362452;2024-02-01
225817;2021-04-27
26259;2017-05-03
61449;2024-02-01
360848;2024-02-01
407028;2023-11-01
14556;2024-02-01
396214;2024-02-01
149911;2022-06-10
164764;2019-07-11
193560;2019-10-15
28094;2022-02-01
166511;2018-07-01
85594;2016-11-01
305328;2022-10-04
370497;2023-08-01
216454;2020-06-01
158777;2019-05-07
283365;2021-05-05
101639;2018-09-18
262552;2020-06-19
180977;2024-02-01
1884;2023-09-01
191869;2019-09-01
54876;2018-11-01
95403;2016-06-01
211915;2019-09-03
156516;2023-09-01
117795;2017-02-01
294245;2024-02-01
183007;2021-09-02
271109;2020-10-06
406788;2024-02-01
371302;2024-02-01
365232;2024-02-01
309660;2024-02-01
113575;2016-11-03
122922;2021-03-16
333427;2022-12-01
210133;2020-08-01
406880;2023-08-15
213008;2022-08-01
39177;2024-02-01
75464;2020-10-08
218703;2022-08-03
254589;2020-06-04
392842;2024-02-01
147751;2024-02-01
106226;2016-07-05
152045;2017-09-02
33925;2022-06-09
7246;2024-02-01
104511;2023-11-01
401644;2023-07-11
68098;2021-04-06
378137;2023-04-04
264058;2022-11-01
372050;2023-03-03
37296;2024-02-01
361567;2022-09-03
94192;2015-11-10
295610;2021-07-13
164067;2018-08-08
287258;2024-02-01
319198;2021-10-05
274300;2022-02-22
145452;2019-04-01
409993;2024-02-01
162790;2024-02-01
42401;2016-04-01
256610;2024-02-01
124032;2017-07-01
411826;2024-02-01
316169;2022-05-03
381101;2024-02-01
419913;2023-10-20
190114;2019-03-12
354371;2022-08-10
280748;2021-10-20
170714;2018-04-05
