nCodColigada;nChapa;dAnoMes;cChapa;nQtdeAbsenteismo;cTipo;cCodOcorrencia;cOcorrencia;cSistemaOrigem;nHoraPrevista;nIdPessoa
1;91004451;out 2021;0091004451;;;;;ForPonto;480;777
1;91004451;out 2021;0091004451;;;;;ForPonto;480;777
1;91004451;out 2021;0091004451;;;;;ForPonto;480;777
1;91004451;out 2021;0091004451;;;;;ForPonto;480;777
1;91004451;out 2021;0091004451;;;;;ForPonto;480;777
1;91004451;out 2021;0091004451;;;;;ForPonto;480;777
1;91004451;out 2021;0091004451;;;;;ForPonto;480;777
1;91004451;out 2021;0091004451;;;;;ForPonto;240;777
1;91004451;out 2021;0091004451;;;;;ForPonto;480;777
1;91004451;out 2021;0091004451;;;;;ForPonto;480;777
1;91004451;out 2021;0091004451;;;;;ForPonto;480;777
1;91004451;out 2021;0091004451;;;;;ForPonto;480;777
1;91004451;out 2021;0091004451;;;;;ForPonto;480;777
1;91004451;out 2021;0091004451;;;;;ForPonto;480;777
1;91004451;nov 2021;0091004451;;;;;ForPonto;480;777
1;91004451;nov 2021;0091004451;;;;;ForPonto;480;777
1;91004451;nov 2021;0091004451;;;;;ForPonto;480;777
1;91004451;nov 2021;0091004451;;;;;ForPonto;480;777
1;91004451;nov 2021;0091004451;;;;;ForPonto;480;777
1;91004451;nov 2021;0091004451;;;;;ForPonto;240;777
1;91004451;nov 2021;0091004451;;;;;ForPonto;480;777
1;91004451;nov 2021;0091004451;;;;;ForPonto;480;777
1;91004451;nov 2021;0091004451;;;;;ForPonto;480;777
1;91004451;nov 2021;0091004451;;;;;ForPonto;480;777
1;91004451;nov 2021;0091004451;;;;;ForPonto;480;777
1;91004451;dez 2021;0091004451;;;;;ForPonto;480;777
1;91004451;dez 2021;0091004451;;;;;ForPonto;480;777
1;91004451;dez 2021;0091004451;;;;;ForPonto;480;777
1;91004451;dez 2021;0091004451;;;;;ForPonto;480;777
1;91004451;dez 2021;0091004451;;;;;ForPonto;480;777
1;91004451;dez 2021;0091004451;;;;;ForPonto;240;777
1;91004451;dez 2021;0091004451;;;;;ForPonto;480;777
1;91004451;dez 2021;0091004451;;;;;ForPonto;240;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;240;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;480;HORASLEGAIS;529;ABONO CHEFIA;ForPonto;;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;240;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jan 2022;0091004451;;;;;ForPonto;480;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;480;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;480;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;480;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;480;777
1;91004451;fev 2022;0091004451;;;;;ATS;14880;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;480;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;480;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;480;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;480;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;480;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;480;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;240;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;240;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;240;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;480;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;240;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;480;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;480;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;480;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;480;777
1;91004451;fev 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ATS;13440;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;240;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;240;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;240;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;240;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mar 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;240;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;240;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ATS;7680;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;abr 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;240;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;240;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;240;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;480;777
1;91004451;mai 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;240;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;240;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;240;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;480;HORASMEDICAS;506;ATESTADO MÉDICO;ForPonto;;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jun 2022;0091004451;;;;;ForPonto;240;777
1;91004451;jul 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jul 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jul 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jul 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jul 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jul 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jul 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jul 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jul 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jul 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jul 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jul 2022;0091004451;;;;;ForPonto;480;777
1;91004451;jul 2022;0091004451;480;HORASMEDICAS;506;ATESTADO MÉDICO;ForPonto;;777
1;91004451;jul 2022;0091004451;;;;;ForPonto;480;777
1;91004451;ago 2022;0091004451;;;;;ForPonto;480;777
1;91004451;ago 2022;0091004451;;;;;ForPonto;480;777
1;91004451;ago 2022;0091004451;;;;;ForPonto;240;777
1;91004451;ago 2022;0091004451;;;;;ForPonto;480;777
1;91004451;set 2022;0091004451;;;;;ForPonto;240;777
1;91004451;set 2022;0091004451;4080;HORASMEDICAS;506;ATESTADO MÉDICO;ForPonto;;777
1;91004451;set 2022;0091004451;;;;;ForPonto;480;777
1;91004451;set 2022;0091004451;;;;;ForPonto;480;777
1;91004451;set 2022;0091004451;;;;;ForPonto;480;777
1;91004451;set 2022;0091004451;;;;;ForPonto;480;777
1;91004451;set 2022;0091004451;;;;;ForPonto;480;777
1;91004451;set 2022;0091004451;;;;;ForPonto;240;777
1;91004451;set 2022;0091004451;;;;;ForPonto;480;777
1;91004451;set 2022;0091004451;;;;;ForPonto;480;777
1;91004451;set 2022;0091004451;;;;;ForPonto;480;777
1;91004451;set 2022;0091004451;;;;;ForPonto;480;777
1;91004451;set 2022;0091004451;;;;;ForPonto;240;777
1;91004451;set 2022;0091004451;;;;;ForPonto;480;777
1;91004451;set 2022;0091004451;;;;;ForPonto;480;777
1;91004451;out 2022;0091004451;;;;;ATS;13920;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;480;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;440;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;440;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;440;777
1;91004451;nov 2022;0091004451;;;;;ATS;13920;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;240;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;440;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;440;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;440;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;440;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;440;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;480;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;440;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;440;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;480;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;440;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;440;777
1;91004451;nov 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ATS;7200;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;dez 2022;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ATS;14400;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;jan 2023;0091004451;;;;;ForPonto;440;777
1;91004451;fev 2023;0091004451;;;;;ForPonto;440;777
1;91004451;fev 2023;0091004451;;;;;ForPonto;440;777
1;91004451;fev 2023;0091004451;960;AM;25215;ATESTADO MÉDICO;ATS;;777
1;91004451;fev 2023;0091004451;;;;;ForPonto;440;777
1;91004451;fev 2023;0091004451;;;;;ForPonto;440;777
1;91004451;fev 2023;0091004451;;;;;ForPonto;440;777
1;91004451;fev 2023;0091004451;;;;;ATS;12000;777
1;91004451;fev 2023;0091004451;;;;;ForPonto;440;777
1;91004451;mar 2023;0091004451;;;;;ATS;11520;777
1;91004451;abr 2023;0091004451;;;;;ATS;11040;777
1;91004451;mai 2023;0091004451;;;;;ATS;10080;777
1;91004451;jun 2023;0091004451;;;;;ATS;7680;777
1;91004451;jul 2023;0091004451;480;AO;638786;ATESTADO DE OBITO;ATS;;777
1;91004451;jul 2023;0091004451;;;;;ATS;5760;777
1;91004451;ago 2023;0091004451;;;;;ATS;5280;777
1;91004451;set 2023;0091004451;;;;;ATS;12000;777
1;91004451;out 2023;0091004451;;;;;ATS;12000;777
1;91004451;nov 2023;0091004451;;;;;ATS;11520;777
1;91004451;dez 2023;0091004451;;;;;ATS;0;777
1;91004451;jan 2024;0091004451;;;;;ATS;0;777
1;91004451;fev 2024;0091004451;;;;;ATS;0;777
1;91003147;fev 2018;0091003147;960;HORASMEDICAS;506;ATESTADO MÉDICO;ForPonto;;787
1;91003147;fev 2018;0091003147;;;;;ForPonto;480;787
1;91003147;fev 2018;0091003147;;;;;ForPonto;480;787
1;91003147;jul 2021;0091003147;;;;;ForPonto;480;787
1;91003147;jul 2021;0091003147;;;;;ForPonto;480;787
1;91003147;jul 2021;0091003147;;;;;ForPonto;480;787
1;91003147;jul 2021;0091003147;;;;;ForPonto;480;787
1;91003147;jul 2021;0091003147;;;;;ForPonto;480;787
1;91003147;jul 2021;0091003147;;;;;ForPonto;480;787
1;91003147;jul 2021;0091003147;;;;;ForPonto;480;787
1;91003147;jul 2021;0091003147;;;;;ForPonto;480;787
1;91003147;jul 2021;0091003147;;;;;ForPonto;480;787
1;91003147;jul 2021;0091003147;4560;HORASMEDICAS;506;ATESTADO MÉDICO;ForPonto;;787
1;91003147;jul 2021;0091003147;;;;;ForPonto;240;787
1;91003147;dez 2021;0091003147;;;;;ATS;14400;787
1;91003147;jan 2022;0091003147;;;;;ATS;14880;787
1;91003147;fev 2022;0091003147;;;;;ATS;14880;787
1;91003147;mar 2022;0091003147;;;;;ATS;13440;787
1;91003147;abr 2022;0091003147;;;;;ATS;14880;787
1;91003147;mai 2022;0091003147;;;;;ATS;12960;787
1;91003147;jun 2022;0091003147;;;;;ATS;13920;787
1;91003147;jul 2022;0091003147;;;;;ATS;12960;787
1;91003147;ago 2022;0091003147;;;;;ATS;13440;787
1;91003147;set 2022;0091003147;;;;;ATS;9120;787
1;91003147;out 2022;0091003147;;;;;ATS;2880;787
1;91003147;nov 2022;0091003147;;;;;ATS;10560;787
1;91003147;nov 2022;0091003147;1920;AM;24028;ATESTADO MÉDICO;ATS;;787
1;91003147;nov 2022;0091003147;6720;AM;24130;ATESTADO MÉDICO;ATS;;787
1;91003147;nov 2022;0091003147;480;AM;24062;ATESTADO MÉDICO;ATS;;787
1;91003147;dez 2022;0091003147;;;;;ATS;3840;787
1;91003147;jan 2023;0091003147;;;;;ATS;12000;787
1;91003147;fev 2023;0091003147;;;;;ATS;12960;787
1;91003147;mar 2023;0091003147;;;;;ATS;3360;787
1;91003147;abr 2023;0091003147;;;;;ATS;10560;787
1;91003147;mai 2023;0091003147;;;;;ATS;11520;787
1;91003147;jun 2023;0091003147;;;;;ATS;12960;787
1;91003147;jul 2023;0091003147;;;;;ATS;12000;787
1;91003147;ago 2023;0091003147;;;;;ATS;12960;787
1;91003147;set 2023;0091003147;;;;;ATS;9120;787
1;91003147;out 2023;0091003147;;;;;ATS;11520;787
1;91003147;nov 2023;0091003147;;;;;ATS;11520;787
1;91003147;dez 2023;0091003147;;;;;ATS;0;787
1;91003147;jan 2024;0091003147;;;;;ATS;0;787
1;91003147;fev 2024;0091003147;;;;;ATS;0;787
1;91005105;jun 2021;0091005105;;;;;ForPonto;240;886
1;91005105;jun 2021;0091005105;3120;HORASMEDICAS;598;ATESTADO MEDICO - EPD;ForPonto;;886
1;91005105;jun 2021;0091005105;;;;;ForPonto;480;886
1;91005105;jun 2021;0091005105;;;;;ForPonto;480;886
1;91005105;jun 2021;0091005105;;;;;ForPonto;480;886
1;91005105;jun 2021;0091005105;;;;;ForPonto;480;886
1;91005105;jun 2021;0091005105;;;;;ForPonto;480;886
1;91005105;jun 2021;0091005105;;;;;ForPonto;480;886
1;91005105;dez 2021;0091005105;;;;;ATS;14400;886
1;91005105;jan 2022;0091005105;;;;;ATS;14880;886
1;91005105;fev 2022;0091005105;;;;;ATS;14880;886
1;91005105;mar 2022;0091005105;;;;;ATS;13440;886
1;91005105;mar 2022;0091005105;1920;AM;21339;ATESTADO MÉDICO;ATS;;886
1;91005105;abr 2022;0091005105;;;;;ATS;14880;886
1;91005105;mai 2022;0091005105;;;;;ATS;9120;886
1;91005105;jun 2022;0091005105;;;;;ATS;10080;886
1;91005105;jul 2022;0091005105;;;;;ATS;12480;886
1;91005105;ago 2022;0091005105;;;;;ATS;6240;886
1;91005105;set 2022;0091005105;;;;;ATS;5280;886
1;91005105;out 2022;0091005105;;;;;ATS;10080;886
1;91005105;nov 2022;0091005105;;;;;ATS;10560;886
1;91005105;dez 2022;0091005105;;;;;ATS;11040;886
1;91005105;jan 2023;0091005105;;;;;ATS;10080;886
1;91005105;fev 2023;0091005105;;;;;ATS;12000;886
1;91005105;mar 2023;0091005105;;;;;ATS;8160;886
1;91005105;abr 2023;0091005105;480;AM;26045;ATESTADO MÉDICO;ATS;;886
1;91005105;abr 2023;0091005105;;;;;ATS;10080;886
1;91005105;mai 2023;0091005105;;;;;ATS;9600;886
1;91005105;jun 2023;0091005105;;;;;ATS;11040;886
1;91005105;jul 2023;0091005105;;;;;ATS;12480;886
1;91005105;ago 2023;0091005105;;;;;ATS;12000;886
1;91005105;set 2023;0091005105;;;;;ATS;10080;886
1;91005105;out 2023;0091005105;;;;;ATS;2880;886
1;91005105;nov 2023;0091005105;;;;;ATS;7680;886
1;91005105;dez 2023;0091005105;;;;;ATS;0;886
1;91005105;jan 2024;0091005105;;;;;ATS;0;886
1;91005105;fev 2024;0091005105;;;;;ATS;0;886
1;91004424;dez 2021;0091004424;;;;;ATS;14400;949
1;91004424;jan 2022;0091004424;;;;;ATS;14880;949
1;91004424;fev 2022;0091004424;;;;;ATS;14880;949
1;91004424;mar 2022;0091004424;;;;;ATS;13440;949
1;91004424;abr 2022;0091004424;;;;;ATS;7680;949
1;91005219;nov 2020;0091005219;480;HORASMEDICAS;506;ATESTADO MÉDICO;ForPonto;;953
1;91005219;nov 2020;0091005219;;;;;ForPonto;480;953
1;91005219;dez 2021;0091005219;;;;;ATS;14400;953
1;91005219;jan 2022;0091005219;;;;;ATS;14880;953
1;91005219;fev 2022;0091005219;;;;;ATS;14880;953
1;91005219;mar 2022;0091005219;;;;;ATS;13440;953
1;91005219;abr 2022;0091005219;;;;;ATS;14880;953
1;91005219;mai 2022;0091005219;;;;;ATS;11040;953
1;91005219;jun 2022;0091005219;;;;;ATS;13920;953
1;91005219;jul 2022;0091005219;;;;;ATS;12000;953
1;91005219;ago 2022;0091005219;;;;;ATS;12000;953
1;91005219;set 2022;0091005219;;;;;ATS;11520;953
1;91005219;out 2022;0091005219;;;;;ATS;11520;953
1;91005219;nov 2022;0091005219;;;;;ATS;10560;953
1;91005219;dez 2022;0091005219;;;;;ATS;12480;953
1;91005219;jan 2023;0091005219;;;;;ATS;11520;953
1;91005219;fev 2023;0091005219;;;;;ATS;480;953
1;91005219;mar 2023;0091005219;;;;;ATS;9120;953
1;91005219;abr 2023;0091005219;;;;;ATS;12000;953
1;91005219;mai 2023;0091005219;;;;;ATS;11520;953
1;91005219;jun 2023;0091005219;;;;;ATS;13440;953
1;91005219;jul 2023;0091005219;;;;;ATS;12480;953
1;91005219;ago 2023;0091005219;;;;;ATS;12960;953
1;91005219;set 2023;0091005219;;;;;ATS;12480;953
1;91005219;out 2023;0091005219;;;;;ATS;13440;953
1;91005219;nov 2023;0091005219;;;;;ATS;11520;953
1;91005219;dez 2023;0091005219;;;;;ATS;0;953
1;91005219;jan 2024;0091005219;;;;;ATS;0;953
1;91005219;fev 2024;0091005219;;;;;ATS;0;953
1;91005488;jul 2020;0091005488;;;;;ForPonto;480;971
1;91005488;jul 2020;0091005488;480;HORASMEDICAS;506;ATESTADO MÉDICO;ForPonto;;971
1;91005488;dez 2021;0091005488;;;;;ATS;14400;971
1;91005488;jan 2022;0091005488;;;;;ATS;14880;971
1;91005488;jan 2022;0091005488;1440;AM;16567;ATESTADO MÉDICO;ATS;;971
1;91005488;fev 2022;0091005488;;;;;ATS;14880;971
1;91005488;mar 2022;0091005488;;;;;ATS;13440;971
1;91005488;abr 2022;0091005488;3360;AM;21670;ATESTADO MÉDICO;ATS;;971
1;91005488;abr 2022;0091005488;;;;;ATS;14880;971
1;91005488;mai 2022;0091005488;;;;;ATS;10560;971
1;91005488;jun 2022;0091005488;;;;;ATS;13440;971
1;91005488;jul 2022;0091005488;;;;;ATS;7200;971
1;91005488;ago 2022;0091005488;;;;;ATS;480;971
1;91006721;dez 2021;0091006721;;;;;ATS;14400;999
1;91006721;jan 2022;0091006721;;;;;ATS;14880;999
1;91006721;fev 2022;0091006721;;;;;ATS;14880;999
1;91006721;mar 2022;0091006721;;;;;ATS;13440;999
1;91006721;abr 2022;0091006721;;;;;ATS;14880;999
1;91005204;dez 2021;0091005204;;;;;ATS;14400;1047
1;91005204;jan 2022;0091005204;;;;;ATS;14880;1047
1;91005204;fev 2022;0091005204;;;;;ATS;14880;1047
1;91005204;mar 2022;0091005204;;;;;ATS;13440;1047
1;91005204;abr 2022;0091005204;;;;;ATS;14880;1047
1;91005204;mai 2022;0091005204;;;;;ATS;11040;1047
1;91005204;jun 2022;0091005204;;;;;ATS;13440;1047
1;91005204;jul 2022;0091005204;;;;;ATS;11040;1047
1;91005204;ago 2022;0091005204;;;;;ATS;12960;1047
1;91005204;set 2022;0091005204;;;;;ATS;12000;1047
1;91005204;out 2022;0091005204;;;;;ATS;12480;1047
1;91005204;nov 2022;0091005204;;;;;ATS;11520;1047
1;91005204;dez 2022;0091005204;;;;;ATS;12000;1047
1;91005204;jan 2023;0091005204;;;;;ATS;11520;1047
1;91005204;fev 2023;0091005204;;;;;ATS;480;1047
1;91005204;mar 2023;0091005204;;;;;ATS;12000;1047
1;91005204;abr 2023;0091005204;;;;;ATS;12480;1047
1;91005204;mai 2023;0091005204;;;;;ATS;11040;1047
1;91005204;jun 2023;0091005204;;;;;ATS;13440;1047
1;91005204;jul 2023;0091005204;;;;;ATS;12960;1047
1;91005204;jul 2023;0091005204;960;AM;638992;ATESTADO MÉDICO;ATS;;1047
1;91005204;ago 2023;0091005204;;;;;ATS;12480;1047
1;91005204;set 2023;0091005204;;;;;ATS;12000;1047
1;91005204;out 2023;0091005204;;;;;ATS;10080;1047
1;91005204;nov 2023;0091005204;;;;;ATS;10560;1047
1;91005204;dez 2023;0091005204;;;;;ATS;0;1047
1;91005204;jan 2024;0091005204;;;;;ATS;0;1047
1;91005204;fev 2024;0091005204;;;;;ATS;0;1047
1;91006647;ago 2018;0091006647;;;;;ForPonto;528;1066
1;91006647;ago 2018;0091006647;;;;;ForPonto;528;1066
